Dataset	Is.Pilot	Passes.Filters	Protocol	Split	Annotator.ID	Sentence.ID	Pred.Token	Pred.Lemma	Gram.Func	Arg.Phrase	Arg.Tokens.Begin	Arg.Tokens.End	Property	Response	Applicable	Sent.Grammatical
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 1811	6	appear	nmod	despite the name	0	2	time	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 762	5	be	nmod	throughout alabama	1	2	time	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 762	5	be	nmod	throughout alabama	1	2	time	1	no	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 5818	11	approve	nmod	for fiscal year 2005	19	22	time	5	yes	3
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5818	11	approve	nmod	for fiscal year 2005	19	22	time	5	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 11289	1	move	nmod	in august 2008	5	7	time	5	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11289	1	move	nmod	in august 2008	5	7	time	5	yes	5
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 1008	6	say	nmod	in a timid voice	0	3	time	1	no	5
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 1008	6	say	nmod	in a timid voice	0	3	time	1	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 7662	1	find	nmod	in my neighborhood	6	8	time	1	yes	5
adjunct	False	False	adjunct	train	92	en-ud-train.conllu 7662	1	find	nmod	in my neighborhood	6	8	time	3	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 1812	6	have	nmod	per september financials	0	2	time	5	yes	3
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 1812	6	have	nmod	per september financials	0	2	time	1	yes	nan
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 104	6	say	nmod	in a communique	0	2	time	1	no	5
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 104	6	say	nmod	in a communique	0	2	time	1	yes	4
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 7671	1	be	nmod	at jack s . petshoppe	7	11	time	1	no	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 7671	1	be	nmod	at jack s . petshoppe	7	11	time	2	yes	3
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 1815	3	create	nmod	for the acquistion of warpspeed communications ( now enron warpspeed services , inc. 83n )	6	20	time	1	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1815	3	create	nmod	for the acquistion of warpspeed communications ( now enron warpspeed services , inc. 83n )	6	20	time	1	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 11297	1	interview	nmod	for a kitchen remodel	4	7	time	2	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 11297	1	interview	nmod	for a kitchen remodel	4	7	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1815	3	create	nmod	in 2000	4	5	time	5	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 1815	3	create	nmod	in 2000	4	5	time	5	yes	3
adjunct	False	False	adjunct	test	32	en-ud-test.conllu 1063	2	marry	nmod	by a judge	3	5	time	1	yes	5
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 1063	2	marry	nmod	by a judge	3	5	time	1	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 11325	1	take	nmod	to him	5	6	time	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11325	1	take	nmod	to him	5	6	time	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 7723	2	work	nmod	out of some small clinic	3	7	time	1	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 7723	2	work	nmod	out of some small clinic	3	7	time	1	yes	nan
adjunct	False	False	adjunct	test	43	en-ud-test.conllu 1074	3	provide	nmod	in a single glass	4	7	time	1	no	4
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 1074	3	provide	nmod	in a single glass	4	7	time	1	yes	4
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 7777	1	have	nmod	on it	6	7	time	1	no	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 7777	1	have	nmod	on it	6	7	time	1	no	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 1829	24	assign	nmod	to them	25	26	time	1	no	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 1829	24	assign	nmod	to them	25	26	time	1	yes	nan
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 11326	1	live	nmod	in the sub-division around the corner	2	7	time	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11326	1	live	nmod	in the sub-division around the corner	2	7	time	1	yes	5
adjunct	False	False	adjunct	test	26	en-ud-test.conllu 112	2	pinch	nmod	with his choice of words	7	11	time	1	yes	5
adjunct	False	False	adjunct	test	16	en-ud-test.conllu 112	2	pinch	nmod	with his choice of words	7	11	time	1	yes	5
adjunct	False	False	adjunct	train	1	en-ud-train.conllu 7815	4	ask	nmod	at the perfect time	7	10	time	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 7815	4	ask	nmod	at the perfect time	7	10	time	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5823	11	fund	nmod	at $ 16.379 billion , an increase of $ 200 million over the fy04 enacted level , and a reduction of $ 665 million from the budget request	12	39	time	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 5823	11	fund	nmod	at $ 16.379 billion , an increase of $ 200 million over the fy04 enacted level , and a reduction of $ 665 million from the budget request	12	39	time	1	yes	5
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 1157	2	play	nmod	like me	5	6	time	1	no	5
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 1157	2	play	nmod	like me	5	6	time	1	yes	nan
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 1829	7	assign	nmod	to commodity and trade ( todd richards and mary fischer )	8	18	time	1	no	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 1829	7	assign	nmod	to commodity and trade ( todd richards and mary fischer )	8	18	time	2	no	3
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 11348	1	arrive	nmod	at about 230	3	5	time	5	yes	3
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11348	1	arrive	nmod	at about 230	3	5	time	5	yes	4
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 781	4	leave	nmod	in fact	0	1	time	2	yes	3
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 781	4	leave	nmod	in fact	0	1	time	1	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 11355	4	tell	nmod	at one point	0	2	time	1	no	4
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 11355	4	tell	nmod	at one point	0	2	time	5	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 1833	4	assign	nmod	to north america ( glen walloch and kevin walker )	5	14	time	1	no	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 1833	4	assign	nmod	to north america ( glen walloch and kevin walker )	5	14	time	1	no	4
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 7854	3	make	nmod	into the hand grip	4	7	time	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 7854	3	make	nmod	into the hand grip	4	7	time	1	yes	5
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 1179	1	sell	nmod	in most hobby and craft stores	4	9	time	1	no	5
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 1179	1	sell	nmod	in most hobby and craft stores	4	9	time	1	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 5824	9	add	nmod	during the committee &#39;s consideration of the bill	12	19	time	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5824	9	add	nmod	during the committee &#39;s consideration of the bill	12	19	time	5	yes	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 11373	10	know	nmod	on the other hand	0	3	time	2	yes	3
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 11373	10	know	nmod	on the other hand	0	3	time	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 7860	3	use	nmod	for multi purposes , such as laser devices or flashlight devices	4	14	time	1	no	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 7860	3	use	nmod	for multi purposes , such as laser devices or flashlight devices	4	14	time	1	yes	4
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 1212	1	like	nmod	for sure	8	9	time	1	no	5
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 1212	1	like	nmod	for sure	8	9	time	1	no	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 1900	1	drool	nmod	over sooners	2	3	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1900	1	drool	nmod	over sooners	2	3	time	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 11373	10	know	nmod	for its charity work , its community action , and its interest in the public welfare	11	26	time	1	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 11373	10	know	nmod	for its charity work , its community action , and its interest in the public welfare	11	26	time	1	yes	4
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 5824	9	add	nmod	for nasa	10	11	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5824	9	add	nmod	for nasa	10	11	time	1	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 7955	8	seem	nmod	in fact	0	1	time	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 7955	8	seem	nmod	in fact	0	1	time	1	no	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 7967	5	have	nmod	depending on how many predators are in the local environment	14	23	time	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 7967	5	have	nmod	depending on how many predators are in the local environment	14	23	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5825	11	fund	nmod	at $ 4.319 billion , the requested level from the administration	12	22	time	1	no	5
adjunct	False	False	adjunct	train	1	en-ud-train.conllu 5825	11	fund	nmod	at $ 4.319 billion , the requested level from the administration	12	22	time	1	yes	5
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 1214	1	mean	nmod	besides me	2	3	time	1	yes	5
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 1214	1	mean	nmod	besides me	2	3	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1939	1	stay	nmod	at the menger	2	4	time	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 1939	1	stay	nmod	at the menger	2	4	time	1	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 11393	1	have	nmod	in about half the time quoted	5	10	time	5	yes	5
adjunct	False	False	adjunct	train	92	en-ud-train.conllu 11393	1	have	nmod	in about half the time quoted	5	10	time	4	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 7967	5	have	nmod	by comparison	0	1	time	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 7967	5	have	nmod	by comparison	0	1	time	1	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 5826	6	fund	nmod	at $ 1.6 billion	7	10	time	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 5826	6	fund	nmod	at $ 1.6 billion	7	10	time	1	yes	5
adjunct	False	False	adjunct	train	10	en-ud-train.conllu 7978	1	eat	nmod	with their flock , not predators	4	9	time	1	no	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 7978	1	eat	nmod	with their flock , not predators	4	9	time	1	no	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 11401	2	cover	nmod	with ballroom , latin , sequence , street , disco , line dancing , ballet , tap & jazz	9	27	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11401	2	cover	nmod	with ballroom , latin , sequence , street , disco , line dancing , ballet , tap & jazz	9	27	time	1	no	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 8044	1	use	nmod	for a pet	8	10	time	1	no	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 8044	1	use	nmod	for a pet	8	10	time	1	yes	5
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 1223	2	land	nmod	in a preferential terminal	3	6	time	1	yes	4
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 1223	2	land	nmod	in a preferential terminal	3	6	time	1	yes	4
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 5827	2	reduce	nmod	due to the continued reduced capability of the iss for at least half of fy05	9	23	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5827	2	reduce	nmod	due to the continued reduced capability of the iss for at least half of fy05	9	23	time	1	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 8061	1	use	nmod	on all of my burrowing snakes	3	8	time	2	yes	3
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 8061	1	use	nmod	on all of my burrowing snakes	3	8	time	1	no	5
adjunct	False	False	adjunct	train	1	en-ud-train.conllu 11404	1	purchase	nmod	from this dealership	10	12	time	1	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 11404	1	purchase	nmod	from this dealership	10	12	time	1	no	4
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 1942	4	go	nmod	for a visit at st. francis , which may be his new school	5	17	time	1	no	4
adjunct	False	False	adjunct	train	20	en-ud-train.conllu 1942	4	go	nmod	for a visit at st. francis , which may be his new school	5	17	time	4	yes	5
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 1243	1	use	nmod	for my restaurant	3	5	time	1	yes	4
adjunct	False	False	adjunct	test	87	en-ud-test.conllu 1243	1	use	nmod	for my restaurant	3	5	time	1	no	5
adjunct	False	False	adjunct	train	20	en-ud-train.conllu 5827	2	reduce	nmod	by $ 120 million	5	8	time	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5827	2	reduce	nmod	by $ 120 million	5	8	time	1	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 11425	1	have	nmod	at this bj s restaurant	5	9	time	1	yes	4
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 11425	1	have	nmod	at this bj s restaurant	5	9	time	4	yes	5
adjunct	False	False	adjunct	test	56	en-ud-test.conllu 1308	1	prefer	nmod	out of all these	4	7	time	1	yes	4
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 1308	1	prefer	nmod	out of all these	4	7	time	1	yes	4
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 5829	9	fund	nmod	at $ 268 million	10	13	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5829	9	fund	nmod	at $ 268 million	10	13	time	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11433	1	go	nmod	in the area	4	6	time	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 11433	1	go	nmod	in the area	4	6	time	1	yes	5
adjunct	False	False	adjunct	train	20	en-ud-train.conllu 8073	4	live	nmod	in los angeles	5	7	time	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 8073	4	live	nmod	in los angeles	5	7	time	1	yes	4
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 5830	6	fund	nmod	at $ 20 million	7	10	time	2	yes	3
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5830	6	fund	nmod	at $ 20 million	7	10	time	1	no	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 1956	1	refer	nmod	to licensed fuel cell energy equipment	2	7	time	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1956	1	refer	nmod	to licensed fuel cell energy equipment	2	7	time	1	yes	5
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 1313	1	be	nmod	in terms of quality and service	7	12	time	1	yes	5
adjunct	False	False	adjunct	test	1	en-ud-test.conllu 1313	1	be	nmod	in terms of quality and service	7	12	time	1	yes	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 11433	1	go	nmod	to school	2	3	time	2	yes	3
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 11433	1	go	nmod	to school	2	3	time	1	yes	4
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 810	8	give	nmod	by the us department of defense	9	14	time	1	yes	4
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 810	8	give	nmod	by the us department of defense	9	14	time	1	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 1968	1	refer	nmod	to licensed fuel cell energy equipment	2	7	time	1	yes	4
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 1968	1	refer	nmod	to licensed fuel cell energy equipment	2	7	time	1	no	5
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 1313	1	be	nmod	a notch below either	2	5	time	1	yes	5
adjunct	False	False	adjunct	test	56	en-ud-test.conllu 1313	1	be	nmod	a notch below either	2	5	time	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 811	4	contract	nmod	via a complex web of private arms traders	6	13	time	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 811	4	contract	nmod	via a complex web of private arms traders	6	13	time	1	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 11446	6	find	nmod	after our meal	0	2	time	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11446	6	find	nmod	after our meal	0	2	time	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5831	5	provide	nmod	for centennial challenges	6	8	time	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 5831	5	provide	nmod	for centennial challenges	6	8	time	1	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 1977	9	say	nmod	on the issue of the contracts	0	5	time	2	yes	4
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 1977	9	say	nmod	on the issue of the contracts	0	5	time	1	no	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 11487	1	put	nmod	in the water	4	6	time	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11487	1	put	nmod	in the water	4	6	time	1	yes	5
adjunct	False	False	adjunct	test	26	en-ud-test.conllu 1321	6	revere	nmod	in argentina	1	2	time	1	yes	5
adjunct	False	False	adjunct	test	43	en-ud-test.conllu 1321	6	revere	nmod	in argentina	1	2	time	1	no	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5832	8	fund	nmod	at $ 115 million , the same as fy04 and the budget request	9	21	time	1	no	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 5832	8	fund	nmod	at $ 115 million , the same as fy04 and the budget request	9	21	time	1	no	4
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 8157	4	be	nmod	as a result	0	2	time	1	no	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 8157	4	be	nmod	as a result	0	2	time	1	yes	4
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 2006	1	put	nmod	on aspirin	3	4	time	1	no	3
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 2006	1	put	nmod	on aspirin	3	4	time	1	no	nan
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 81	28	continue	nmod	to this day	29	31	time	5	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 81	28	continue	nmod	to this day	29	31	time	4	yes	4
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 2007	3	come	nmod	with a lifeguard	4	6	time	1	no	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 2007	3	come	nmod	with a lifeguard	4	6	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 11491	9	have	nmod	on a couple of toes	12	16	time	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 11491	9	have	nmod	on a couple of toes	12	16	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 8218	15	be	nmod	for those with a larger appetite for the scenery and a larger budget	0	12	time	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 8218	15	be	nmod	for those with a larger appetite for the scenery and a larger budget	0	12	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 2012	5	look	nmod	like a pack of hot dogs	6	11	time	1	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 2012	5	look	nmod	like a pack of hot dogs	6	11	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 584	2	sit	nmod	aside the vital sea lanes of the strait of malacca , through which 300 tankers and merchant ships pass daily , bringing in oil for the far east and southeast asia	3	33	time	1	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 584	2	sit	nmod	aside the vital sea lanes of the strait of malacca , through which 300 tankers and merchant ships pass daily , bringing in oil for the far east and southeast asia	3	33	time	1	no	5
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 1347	1	chase	nmod	out of the capital ( hanoi )	4	10	time	1	yes	5
adjunct	False	False	adjunct	test	16	en-ud-test.conllu 1347	1	chase	nmod	out of the capital ( hanoi )	4	10	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 8230	1	dislike	nmod	for their lack of speaking french and proper french manners	3	12	time	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 8230	1	dislike	nmod	for their lack of speaking french and proper french manners	3	12	time	1	no	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 2113	8	think	nmod	with regard to a global message	0	5	time	1	yes	nan
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 2113	8	think	nmod	with regard to a global message	0	5	time	1	no	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 5910	5	know	nmod	with your help	0	2	time	2	yes	nan
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5910	5	know	nmod	with your help	0	2	time	1	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 8243	1	do	nmod	at age 13	3	5	time	5	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 8243	1	do	nmod	at age 13	3	5	time	5	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 11496	3	share	nmod	with a foot doctor	4	7	time	1	yes	4
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 11496	3	share	nmod	with a foot doctor	4	7	time	1	no	5
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 8243	1	do	nmod	in champagne , france	6	9	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 8243	1	do	nmod	in champagne , france	6	9	time	1	yes	5
adjunct	False	False	adjunct	train	20	en-ud-train.conllu 5913	7	sponsor	nmod	by beyond control , who will be competing in the band of the year contest at the river front festival in cuyahoga falls on july 1	8	33	time	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5913	7	sponsor	nmod	by beyond control , who will be competing in the band of the year contest at the river front festival in cuyahoga falls on july 1	8	33	time	1	yes	5
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 1507	2	go	nmod	to the phils	3	5	time	1	yes	5
adjunct	False	False	adjunct	test	26	en-ud-test.conllu 1507	2	go	nmod	to the phils	3	5	time	1	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 11498	1	work	nmod	for 2 months	4	6	time	1	yes	4
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 11498	1	work	nmod	for 2 months	4	6	time	5	yes	5
adjunct	False	False	adjunct	test	26	en-ud-test.conllu 1511	10	use	nmod	on my last 6 trips here from the states	0	8	time	5	yes	5
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 1511	10	use	nmod	on my last 6 trips here from the states	0	8	time	5	yes	4
adjunct	False	False	adjunct	train	73	en-ud-train.conllu 8255	1	be	nmod	in any country of the world	6	11	time	1	no	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 8255	1	be	nmod	in any country of the world	6	11	time	1	no	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 5925	4	put	nmod	to a &quot; technical error &quot;	6	11	time	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5925	4	put	nmod	to a &quot; technical error &quot;	6	11	time	1	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 11498	1	work	nmod	with andrew	2	3	time	1	no	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 11498	1	work	nmod	with andrew	2	3	time	1	yes	5
adjunct	False	False	adjunct	test	43	en-ud-test.conllu 164	4	join	nmod	in 1998	0	1	time	5	yes	3
adjunct	False	False	adjunct	test	3	en-ud-test.conllu 164	4	join	nmod	in 1998	0	1	time	5	yes	4
adjunct	False	False	adjunct	train	1	en-ud-train.conllu 2150	1	do	nmod	at the hearing	5	7	time	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 2150	1	do	nmod	at the hearing	5	7	time	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 8292	2	lay	nmod	inside the cave you made for them	5	11	time	1	yes	5
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 8292	2	lay	nmod	inside the cave you made for them	5	11	time	1	no	5
adjunct	False	False	adjunct	test	26	en-ud-test.conllu 164	4	join	nmod	by egyptians from the al - jihad al - islami group of ayman al - zawahiri	5	20	time	1	yes	4
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 164	4	join	nmod	by egyptians from the al - jihad al - islami group of ayman al - zawahiri	5	20	time	1	yes	nan
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 8318	13	state	nmod	according to the citizenship and immigration canada web site at http://www.cic.gc.ca/english/immigrate/skilled/assess/index.asp	0	10	time	1	yes	4
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 8318	13	state	nmod	according to the citizenship and immigration canada web site at http://www.cic.gc.ca/english/immigrate/skilled/assess/index.asp	0	10	time	2	no	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 5925	4	put	nmod	by the chinese government , which apologised to japan	12	20	time	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 5925	4	put	nmod	by the chinese government , which apologised to japan	12	20	time	1	yes	5
adjunct	False	False	adjunct	train	10	en-ud-train.conllu 11514	2	come	nmod	to our place	3	5	time	1	no	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 11514	2	come	nmod	to our place	3	5	time	1	no	5
adjunct	False	False	adjunct	test	32	en-ud-test.conllu 1691	2	take	nmod	from a neanderthal	6	8	time	2	yes	4
adjunct	False	False	adjunct	test	43	en-ud-test.conllu 1691	2	take	nmod	from a neanderthal	6	8	time	1	no	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 2225	14	have	nmod	for may 01 sales to southwest gas	5	11	time	1	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 2225	14	have	nmod	for may 01 sales to southwest gas	5	11	time	5	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 11522	7	ask	nmod	for a pint of there nitrogen love stout	8	15	time	1	no	4
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 11522	7	ask	nmod	for a pint of there nitrogen love stout	8	15	time	2	yes	3
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 832	2	occur	nmod	in 1980	18	19	time	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 832	2	occur	nmod	in 1980	18	19	time	5	yes	4
adjunct	False	False	adjunct	test	76	en-ud-test.conllu 16	6	take	nmod	on the next two pictures	0	4	time	1	yes	5
adjunct	False	False	adjunct	test	43	en-ud-test.conllu 16	6	take	nmod	on the next two pictures	0	4	time	1	no	4
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 5930	4	threaten	nmod	in september	0	1	time	5	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 5930	4	threaten	nmod	in september	0	1	time	5	yes	5
